orate,verb
order,noun
order,noun
organise,verb
organization,noun
organize,verb
orient,verb
originate,verb
ornament,noun
ornament,noun
osculate,verb
outdo,verb
outline,noun
outmaneuver,verb
outmanoeuvre,verb
outwit,verb
oven,noun
overbalance,verb
overbear,verb
overcome,verb
overcompensate,verb
overconfidently,adjective
overdo,verb
overdraw,verb
overflow,verb
overhear,verb
overlook,verb
overpower,verb
overtake,verb
overthrow,verb
overturn,verb
owe,verb
owlishly,adjective
owl,noun
owner,noun
own,adjective
pace,noun
pack,noun
paddle,noun
pad,noun
page,noun
pail,noun
painfully,adjective
paint,noun
paint,noun
pain,noun
palaver,noun
pale,adjective
palm,noun
palpate,verb
pamper,verb
pancake,noun
panic,noun
pant,verb
pan,noun
paper,noun
parade,noun
paraphrase,noun
parcel,noun
pardon,noun
parent,noun
park,noun
park,noun
parrot,noun
parry,verb
partially,adjective
participate,verb
partner,noun
party,noun
part,noun
part,noun
passenger,noun
pass,verb
paste,noun
patch,noun
patch,noun
patiently,noun
patrol,verb
patronize,verb
pat,verb
pause,noun
paw,noun
payment,noun
pay,verb
peace,noun
pear,noun
peck,noun
pedal,noun
peek,verb
peel,verb
peep,verb
peer,noun
pelt,verb
pencil,noun
pen,noun
perceive,verb
perch,noun
perfectly,adverb
perfect,adjective
perform,verb
perk,verb
permit,verb
persist,verb
person,noun
perspire,verb
persuade,verb
peruse,verb
pester,verb
pest,noun
pets,noun
pet,noun
pet,noun
philosophise,verb
philosophize,verb
phone,noun
photograph,noun
physically,adverb
pickle,noun
pick,verb
picture,noun
picture,noun
pierce,verb
pies,noun
pie,noun
pigs,noun
pig,noun
pile,noun
pilot,noun
pinch,verb
pine,noun
pinpoint,noun
pin,noun
pin,noun
pioneer,noun
pipe,noun
pipe,noun
pitch,verb
pity,noun
pivot,noun
pizzas,noun
placate,verb
place,noun
place,noun
plait,noun
planes,noun
plane,noun
plantation,noun
plants,noun
plant,noun
plant,noun
plan,noun
plastic,noun
plate,noun
playfully,adjective
playground,noun
play,noun
play,noun
plead,verb
please,adverb
pleasure,noun
pledge,noun
plod,verb
plonk,noun
plop,verb
plot,noun
plot,noun
plough,noun
plow,noun
pluck,verb
plug,noun
plump,adjective
plunge,verb
pocket,noun
point,noun
point,noun
poison,noun
poke,verb
police,noun
polish,verb
polish,verb
politely,adjective
pollution,noun
ponder,verb
pontificate,noun
poorly,adverb
popcorn,noun
pop,verb
pore,verb
porter,noun
pose,verb
position,noun
position,noun
positively,adverb
possess,verb
postulate,verb
post,noun
potato,noun
potentially,adverb
pot,noun
pounce,verb
pound,verb
pour,verb
pout,verb
powder,noun
powerfully,adjective
power,noun
practice,noun
practise,verb
praise,noun
prance,verb
prattle,verb
pray,verb
preach,verb
precede,verb
predict,verb
preen,verb
prefer,verb
prepare,verb
prescribe,verb
present,adjective
preserve,verb
pressure,noun
press,verb
presume,verb
pretend,verb
prevaricate,verb
prevent,verb
price,noun
prick,noun
primp,verb
print,verb
print,verb
prise,verb
prison,noun
probe,verb
proceed,verb
process,noun
process,noun
proclaim,verb
procrastinate,verb
procure,verb
produce,verb
produce,verb
prod,verb
profess,verb
proffer,verb
profit,noun
prognosticate,verb
progress,noun
prohibit,verb
project,noun
promenade,noun
promise,noun
promote,verb
promptly,adjective
prompt,adjective
prong,noun
pronounce,verb
proofread,verb
propel,verb
properly,adjective
property,noun
prophesy,verb
propose,verb
proposition,noun
prop,verb
prose,noun
prostrate,verb
protect,verb
protest,noun
protest,noun
prove,verb
provide,verb
provoke,verb
prowl,verb
pry,verb
publicize,verb
pucker,verb
puff,noun
pull,verb
pull,verb
pummel,verb
pump,noun
pump,noun
punch,noun
punctually,adjective
puncture,noun
punishment,noun
punish,verb
purchase,verb
purpose,noun
purr,verb
purse,noun
pursue,verb
push,verb
push,verb
putter,verb
put,verb
quack,noun
quaff,verb
quail,noun
quaintly,adjective
quake,verb
qualify,verb
quarrelsomely,adjective
quarrel,noun
quarter,noun
quartz,noun
quaver,verb
queasily,adjective
queen,noun
queerly,queer
query,noun
questionably,adjective
questioningly,adjective
question,noun
question,noun
queue,noun
quibble,noun
quicken,verb
quicker,adjective
quickly,adverb
quicksand,noun
quietly,adjective
quiet,adjective
quiet,adjective
quill,noun
quilt,noun
quince,noun
quip,noun
quirkily,adjective
quirk,noun
quit,verb
quiver,verb
quiver,verb
quizzically,adjective
quiz,noun
quote,verb
rabbits,noun
rabbit,noun
race,noun
radiate,verb
rage,noun
railway,noun
rail,noun
rainstorm,noun
rain,noun
rain,noun
raise,verb
rake,noun
rake,noun
rally,verb
ramble,verb
ram,noun
range,noun
rank,noun
ransack,verb
rant,verb
rapidly,adjective
rap,verb
rarely,adverb
rasp,verb
rate,noun
rate,noun
ratify,verb
rationalise,verb
rationalize,verb
rattle,verb
rat,noun
ravage,verb
rave,verb
ray,noun
re-evaluate,verb
reach,verb
reacquaint,verb
reaction,noun
react,verb
readily,adverb
reading,noun
readjust,verb
ready,adjective
read,verb
reaffirm,verb
realign,verb
realise,verb
realize,verb
really,adverb
rearrange,verb
reason,noun
reason,noun
reassert,verb
reassess,verb
reassure,verb
reassuringly,verb
reattach,verb
rebuff,noun
rebuke,verb
recall,verb
recap,verb
receipt,noun
receive,verb
recess,noun
reciprocate,verb
recite,verb
recklessly,adjective
reckon,verb
reclaim,verb
recline,verb
recognise,verb
recognize,verb
recoil,verb
recollect,verb
recommend,verb
reconcile,verb
reconsider,verb
record,verb
record,verb
recount,verb
recover,verb
recruit,noun
recruit,noun
recuperate,verb
redden,verb
redirect,verb
rediscover,verb
reduce,verb
reel,noun
reference,noun
refer,verb
refill,verb
refine,verb
reflect,verb
refocus,noun
refrain,verb
refuse,verb
refute,verb
regain,verb
regale,verb
regard,verb
regret,verb
regret,verb
regularly,adverb
regulate,verb
rehabilitate,verb
reign,noun
reinforce,verb
reintroduce,verb
reiterate,verb
reject,verb
rejoice,verb
relate,verb
relation,noun
relax,verb
relay,noun
release,verb
relent,verb
religion,noun
relinquish,verb
relish,noun
reluctantly,adjective
rely,verb
remain,verb
remark,verb
remember,verb
remind,verb
reminisce,verb
remonstrate,verb
remove,verb
render,verb
rend,verb
reorganize,verb
repack,verb 
repair,verb
repeatedly,adjective
repeat,verb
repel,verb
repent,verb
rephrase,verb
replace,verb
reply,verb
report,noun
reposition,noun
representative,noun
represent,verb
repress,verb
reprimand,noun
reproachfully,adjective
reproach,verb
reproduce,verb
repudiate,verb
repulse,verb
request,noun
request,noun
rescind,verb
rescue,verb
research,noun
resent,verb
reside,verb
resign,verb
resist,verb
resolve,verb
respect,noun
respect,noun
respond,verb
restate,verb
restfully,adjective
restrain,verb
restructure,verb
rest,noun
rest,noun
resume,verb
retaliate,verb
retch,verb
retell,verb
retire,verb
retort,verb
retract,verb
retreat,noun
retrieve,verb
return,verb
reveal,verb
revel,verb
revere,verb
reverse,adjective
revert,verb
review,noun
revise,verb
revoke,verb
reward,noun
reward,noun
reword,verb
rhapsodize,verb
rhyme,noun
rhythm,noun
rice,noun
riddle,noun
riddle,noun
ride,verb
ridicule,noun
rid,verb
riffle,verb
rifle,noun
rifle,noun
righteously,adjective
rightfully,adjective
rigidly,adjective
rings,noun
ring,noun
ring,noun
rinse,verb
riposte,noun
rip,verb
rise,verb
risk,noun
river,noun
road,noun
roam,verb
roar,verb
roast,verb
robin,noun
rob,verb
rock,noun
rock,noun
rod,noun
roll,verb
roll,verb
romp,verb
roof,noun
room,noun
root,noun
rose,noun
rotate,verb
rot,verb
roughly,adjective
round,adjective
rouse,verb
route,noun
rub,verb
rub,verb
rudely,adjective
ruffle,verb
ruin,noun
rule,noun
rule,noun
rumble,verb
ruminate,verb
rummage,verb
rumormonger,noun
run,verb
run,verb
rush,verb
rustle,verb
sack,noun
sack,noun
sadly,adjective
safely,adjective
sail,noun
sail,noun
salivate,verb
salt,noun
salute,verb
salvage,noun
sand,noun
sashay,verb
satirize,verb
satisfy,verb
saturate,verb
saunter,verb
savage,adjective
save,verb
savor,noun
savour,noun
saw,noun
say,verb
scale,noun
scale,noun
scamper,verb
scan,verb
scarcely,adverb
scarecrow,noun
scare,verb
scarf,noun
scatter,verb
scene,noun
scent,noun
schedule,noun
scheme,noun
school,noun
school,noun
science,noun
scissors,noun
scoff,verb
scold,verb
scoop,noun
scoot,verb
scorch,verb
score,noun
scorn,noun
scour,verb
scowl,verb
scramble,verb
scrape,verb
scratch,verb
scrawl,verb
scream,verb
screech,verb
screw,noun
screw,noun
scribble,verb
scribe,noun
scrub,verb
scrunch,verb
scrutinise,verb
scrutinize,verb
scuff,verb
scurry,verb
scuttle,noun
seal,noun
seam,noun
searchingly,adjective
search,verb
seashore,noun
seat,noun
sea,noun
secretary,noun
section,noun
secure,adjective
sedately,adjective
seed,noun
seek,verb
seemingly,adjective
seem,verb
seep,verb
seethe,verb
see,verb
seize,verb
seldom,adverb
selection,noun
select,verb
selfishly,adjective
self,noun
sell,verb
sense,noun
sense,noun
sentence,noun
separately,verb
separate,verb
serenade,noun
seriously,adverb
servant,noun
serve,verb
service,noun
settle,verb
set,verb
sever,verb
sew,verb
shade,noun
shade,noun
shake,verb
shake,verb
shakily,adjective
shamble,noun
shame,noun
shape,noun
shape,noun
share,noun
sharpen,verb
sharply,adjective
shatter,verb
shave,verb
shear,verb
sheathe,verb
shed,noun
sheepishly,adjective
sheep,noun
sheet,noun
shelf,noun
shelter,noun
shield,noun
shift,verb
shine,verb
ship,noun
shirk,verb
shirt,noun
shiver,verb
shock,noun
shock,noun
shoes,noun
shoe,noun
shoot,verb
shoo,interjection
shop,noun
shop,noun
shorten,verb
shoulder,noun
shout,verb
shovel,noun
shove,verb
showcase,noun
shower,noun
show,verb
show,verb
shred,noun
shriek,noun
shrilly,adjective
shrink,verb
shrug,verb
shudder,verb
shuffle,verb
shush,interjection
shut,verb
shyly,adjective
sidestep,verb
sidewalk,noun
side,noun
sidle,verb
sift,verb
sigh,verb
signal,noun
sign,noun
sign,noun
silence,noun
silently,adjective
silk,noun
silver,noun
simmer,verb
simper,verb
simplify,verb
sing,verb
sink,verb
sink,verb
sin,Trigonometry.
sip,verb
sisters,noun
sister,noun
sit,verb
size,noun
size,noun
sketch,noun
skewer,noun
skid,noun
skim,verb
skin,noun
skip,verb
skirt,noun
skitter,verb
ski,noun
skulk,verb
sky,noun
slam,verb
slander,noun
slap,noun
slash,verb
slather,verb
slave,noun
slay,verb
sleepily,adjective
sleep,verb
sleep,verb
sleet,noun
slice,noun
slick,adjective
slide,verb
sling,noun
slink,verb
slip,verb
slip,verb
slither,verb
slit,verb
slobber,verb
slope,verb
slosh,verb
slouch,verb
slowly,adverb
slow,adjective
slumber,verb
slump,verb
slurp,verb
slur,verb
smack,noun
smash,verb
smash,verb
smear,verb
smell,verb
smell,verb
smile,verb
smile,verb
smirk,verb
smite,verb
smoke,noun
smoke,noun
smolder,verb
smooch,verb
smoothly,adjective
smooth,adjective
smother,verb
smoulder,verb
smudge,noun
smush,verb
snails,noun
snail,noun
snakes,noun
snake,noun
snake,noun
snap,verb
snarl,verb
snatch,verb
sneak,verb
sneer,verb
sneeze,verb
sneeze,verb
snicker,verb
sniffle,verb
sniff,verb
snigger,verb
snipe,noun
snip,verb
snitch,verb
snivel,verb
snooze,verb
snore,verb
snort,verb
snow,noun
snow,noun
snub,verb
snuffle,verb
snuff,verb
snuggle,verb
soak,verb
soap,noun
sober,adjective
sob,verb
socialise,verb
socialize,verb
social,adjective
society,noun
sock,noun
soda,noun
sofa,noun
soften,verb
softly,adjective
solemnly,adjective
solidly,adjective
solve,verb
somersault,noun
sometimes,adverb
songs,noun
song,noun
son,noun
soon,adverb
soothe,verb
soothsay,verb
sort,noun
sort,noun
sough,verb
sound,noun
sound,noun
soup,noun
sow,verb
space,noun
spade,noun
spank,verb
span,noun
spare,verb
sparkle,verb
spark,noun
spark,noun
spasm,noun
speak,verb
specify,verb
speculate,verb
speedily,adjective
speed,noun
spell,verb
spend,verb
spiders,noun
spike,noun
spill,verb
spin,verb
spite,noun
spit,verb
splash,verb
splay,verb
splinter,noun
split,verb
splutter,verb
spoil,verb
sponge,noun
spoon,noun
spot,noun
spot,noun
sprawl,verb
spray,noun
spread,verb
spring,verb
spring,verb
sprinkle,verb
sprint,verb
sprout,verb
spurn,verb
spur,noun
sputter,verb
spy,noun
spy,noun
squall,noun
square,noun
square,noun
squash,verb
squat,verb
squawk,verb
squeak,noun
squeal,noun
squeeze,verb
squint,verb
squirm,verb
squirrel,noun
squirt,verb
squish,verb
stabilize,verb
stab,verb
stack,noun
stage,noun
stagger,verb
stain,noun
stalk,noun
stall,noun
stammer,verb
stamp,verb
stamp,verb
stand,verb
stare,verb
startle,verb
start,verb
start,verb
star,noun
stash,verb
statement,noun
state,noun
station,noun
station,noun
stay,verb
steady,adjective
stealthily,adjective
steal,verb
steam,noun
steel,noun
steeple,noun
steer,verb
stem,noun
step,noun
step,noun
sternly,adjective
stew,verb
sticks,noun
stick,noun
stick,noun
stiffen,verb
stifle,verb
still,adjective
stimulate,verb
sting,verb
stink,verb
stipulate,verb
stir,verb
stitch,noun
stitch,noun
stocking,noun
stockpile,noun
stock,noun
stoke,verb
stomach,noun
stomp,verb
stone,noun
stoop,verb
stop,verb
stop,verb
store,noun
store,noun
storm,noun
story,noun
stove,noun
stow,verb
straddle,verb
straighten,verb
strain,verb
stranger,noun
strangle,verb
strap,noun
straw,noun
stray,verb
streak,noun
streamline,noun
stream,noun
street,noun
strengthen,verb
stress,noun
stretch,verb
stretch,verb
strictly,adverb
stride,verb
strike,verb
string,noun
string,noun
strip,verb
strive,verb
stroke,noun
stroll,verb
structure,noun
structure,noun
struggle,verb
strum,verb
strut,verb
study,noun
stuff,noun
stumble,verb
stump,noun
stutter,verb
style,noun
subdue,verb
sublet,verb
submerge,verb
submerse,verb
submit,verb
subside,verb
substance,noun
subtract,verb
succeed,verb
successfully,adjective
succumb,verb
suck,verb
suddenly,adjective
suffer,verb
sugar,noun
suggestion,noun
suggest,verb
suit,noun
suit,noun
sulk,verb
summarise,verb
summarize,verb
summer,noun
summon,verb
sunder,verb
sun,noun
supervise,verb
supplement,noun
supply,verb
support,verb
support,verb
suppose,verb
surge,noun
surmise,verb
surprise,verb
surprise,verb
surprisingly,adjective
surrender,verb
surround,verb
survey,verb
suspect,verb
suspend,verb
suspiciously,adjective
susurrate,verb
swab,noun
swagger,verb
swallow,verb
swat,verb
sway,verb
swear,verb
sweater,noun
sweat,verb
sweep,verb
sweetly,adjective
swell,verb
swerve,verb
swiftly,adjective
swill,noun
swim,verb
swim,verb
swing,verb
swing,verb
swipe,noun
swirl,verb
swish,verb
switch,noun
swivel,noun
swoon,verb
symbolize,verb
sympathetically,adjective
sympathise,verb
sympathize,verb
systemize,verb
system,noun
table,noun
tabulate,verb
tackle,noun
tailor,noun
tail,noun
take,verb
talk,verb
talk,verb
tally,noun
tame,adjective
tangle,verb
tank,noun
tantalize,verb
tap,verb
target,noun
task,noun
taste,verb
taste,verb
tattle,verb
tattoo,noun
taunt,verb
tax,noun
teaching,noun
teach,verb
team,noun
tear,noun
tease,verb
teeter,verb
teeth,noun
telephone,noun
tell,verb
temper,noun
temper,noun
tempt,verb
tendency,noun
tenderly,adjective
tend,verb
tensely,adjective
tense,adjective
tent,noun
terribly,adverb
terrify,verb
territory,noun
testify,verb
test,noun
test,noun
texture,noun
thankfully,adjective
thank,verb
thaw,verb
theorise,verb
theorize,verb
theory,noun
things,noun
thing,noun
think,verb
thoroughly,adverb
thoughtfully,adjective
thought,noun
thrash,verb
thread,noun
thread,noun
threaten,verb
thrill,verb
thrive,verb
throat,noun
throne,noun
throttle,noun
throw,verb
thrust,verb
thumb,noun
thumb,noun
thump,noun
thunder,noun
thunder,noun
thwack,verb
ticket,noun
tickle,verb
tick,noun
tidy,adjective
tie,verb
tiger,noun
tighten,verb
tightly,adjective
tilt,verb
time,noun
time,noun
tingle,verb
tinker,noun
tinkle,verb
tin,noun
tiptoe,noun
tip,noun
tire,verb
title,noun
titter,verb
toad,noun
toast,noun
toddle,verb
toes,noun
toe,noun
toe,noun
toil,noun
tolerate,verb
tomatoes,noun
tomorrow,noun
tongue,noun
toothbrush,noun
toothpaste,noun
tooth,noun
toot,verb
too,adverb
topple,verb
top,noun
toss,verb
tote,verb
totter,verb
touch,verb
touch,verb
toughen,verb
tour,noun
tousle,verb
tower,noun
town,noun
tow,verb
toys,noun
toy,noun
toy,noun
trace,noun
track,noun
trade,noun
trade,noun
trail,verb
trail,verb
trains,noun
train,noun
train,noun
traipse,verb
trample,verb
tramp,verb
tramp,verb
transcribe,verb
transfer,verb
transform,verb
translate,verb
transmit,verb
transport,verb
transport,verb
trap,noun
travel,verb
traverse,verb
tray,noun
tread,verb
treasure,noun
treatment,noun
treat,verb
trees,noun
tree,noun
tremble,verb
tremendously,adjective
trick,noun
trick,noun
trill,verb
trim,verb
trip,noun
trip,noun
triumphantly,adjective
triumph,noun
trivialize,verb
trot,verb
troubleshoot,verb
trouble,verb
trouble,verb
trounce,verb
trousers,noun
trucks,noun
truck,noun
trudge,verb
truly,adverb
trumpet,noun
trundle,verb
trust,noun
truthfully,adjective
try,verb
tub,noun
tuck,verb
tug,verb
tumble,verb
tune,noun
turkey,noun
turn,verb
turn,verb
tutor,noun
tweak,verb
tweeze,verb
twiddle,verb
twig,noun
twine,noun
twinkle,verb
twirl,verb
twist,verb
twist,verb
twitch,verb
twitter,verb
type,noun
ultimately,adjective
ululate,verb
umbrella,noun
unabashedly,adjective
unaccountably,adjective
unbearably,adjective
unbend,verb
unbind,verb
unbraid,verb
unbuckle,verb
unbutton,verb
unclasp,verb
unclench,verb
uncle,noun
uncoil,verb
uncover,verb
uncross,verb
uncurl,verb
undergo,verb
understand,verb
understate,verb
undertake,verb
underwear,noun
undo,verb
undress,verb
undulate,verb
unethically,adjective
unexpectedly,adjective
unfasten,verb
unfold,verb
unfortunately,adjective
unfurl,verb
unhand,verb
unhook,verb
unify,verb
unimpressively,adjective
unite,verb
unit,noun
unknot,verb
unlace,verb
unleash,verb
unlock,verb
unmake,verb
unmask,verb
unnaturally,adjective
unnecessarily,adjective
unpack,verb
unpin,verb
unravel,verb
unroll,verb
untangle,verb
untie,verb
untuck,verb
untwine,verb
untwist,verb
unveil,verb
unwind,verb
unwrap,verb
upbeat,noun
update,verb
upgrade,noun
uphold,verb
upright,adjective
upset,verb
upside-down,adverb
upwardly,adverb
upward,adverb
urgently,adjective
urge,verb
usefully,adjective
uselessly,adjective
use,verb
use,verb
usher,noun
usually,adjective
utilize,verb
utterly,adverb
utterly,adverb
utter,verb
vacantly,adjective
vacation,noun
vacillate,verb
vaguely,adjective
vainly,adjective
valiantly,adjective
validate,verb
value,noun
vanish,verb
van,noun
vase,noun
vastly,adjective
vault,noun
veer,verb
vegetable,noun
veil,noun
vein,noun
venture,noun
vent,noun
verbalize,verb
verbally,adjective
verify,verb
verse,noun
very,adverb
vessel,noun
vest,noun
vex,verb
vibrate,verb
viciously,adjective
victoriously,adjective
view,noun
view,noun
violently,adjective
visitor,noun
visit,verb
visualise,verb
visualize,verb
vituperate,verb
vivaciously,adjective
vocalise,noun
vocalize,verb
vociferate,verb
voice,noun
volcano,noun
volleyball,noun
volley,noun
voluntarily,adjective
volunteer,noun
vomit,verb
vote,noun
vouch,verb
vow,noun
voyage,noun
waddle,verb
wade,verb
waft,verb
wager,noun
waggle,verb
wag,verb
wail,verb
wait,verb
wake,verb
walk,verb
walk,verb
wallop,verb
wallow,verb
wall,noun
waltz,noun
wander,verb
want,verb
warble,verb
warmly,adjective
warm,adjective
warn,verb
warp,verb
war,noun
wash,verb
wash,verb
waste,verb
waste,verb
watch,verb
watch,verb
water,noun
waver,verb
waves,noun
wave,noun
wave,noun
way,noun
weakly,adjective
wealth,noun
wearily,adjective
wear,verb
weather,noun
weave,verb
wedge,noun
wed,verb
week,noun
weep,verb
weight,noun
weigh,verb
welcome,interjection
well,adverb
wend,verb
wetly,adjective
wet,adjective
whack,verb
wheedle,verb
wheel,noun
wheeze,verb
whet,verb
whimper,verb
whine,verb
whinny,verb
whip,verb
whip,verb
whirl,verb
whisk,verb
whisper,verb
whistle,verb
whistle,verb
whittle,verb
wholly,adverb
whoop,noun
who,pronoun
widen,verb
wield,verb
wiggle,verb
wilderness,noun
wildly,adjective
willfully,adjective
wilt,verb
wince,verb
windmill,noun
window,noun
wind,noun
wind,noun
wine,noun
wing,noun
wink,verb
winter,noun
win,verb
wipe,verb
wire,noun
wisely,adjective
wish,verb
wish,verb
withdraw,verb
withhold,verb
withstand,verb
witness,verb
wobble,verb
woefully,adjective
woman,noun
women,noun
wonderfully,adjective
wonder,verb
wood,noun
wool,noun
woo,verb
word,noun
work,noun
work,noun
worm,noun
worriedly,adjective
worry,verb
worship,noun
wound,noun
wrack,noun
wrangle,verb
wrap,verb
wreck,noun
wrench,verb
wrench,verb
wren,noun
wrestle,verb
wrest,verb
wriggle,verb
wring,verb
wrinkle,noun
wrist,noun
writer,noun
write,verb
writhe,verb
writing,noun
yawningly,adjective
yearly,adjective
yearningly,noun
yesterday,adverb
yieldingly,adjective
youthfully,adjective
zealously,adjective
zestfully,adjective
